ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: ancho,Meta: Alto,Meta: Largo,Meta: Peso,Meta: tara
89,simple,40HC ASIS,40 PIES,1,0,visible,NULL,"Contenedores utilizados para almacenar mercaderia; expandir el espacio de almacenaje temporalmente como de manera fija. Tambien puedes modificarlo y hacer una casa; oficina o cualquier proyecto modular que te haga ilucion; ayudando al medio ambiente y a ser mas ecofriendly. Los contenedores tiene 15 años de uso y suelen presentar una estetica deteriorada; por su relacion; calidad - precio; es lo que que recomendamos para nuestros clientes.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Dry > HC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
90,simple,40HC NEW,40 PIES,1,0,visible,NULL,"Contenedores en excelente estado; vinieron con carga desde donde los producimos en Asia y luego quedan vaciados en nuetros depositos. Son aptos para carga; modificarlos para casa u oficina o para almancenaje. A todo lo que te da un contenedor usado se le suma a estos la estetica como el punto mas alto.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Dry > HC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
91,simple,40HC 1st Voyage,40 PIES,1,0,visible,NULL,"Contenedores en excelente estado; vinieron con carga desde donde los producimos en Asia y luego quedan vaciados en nuetros depositos. Son aptos para carga; modificarlos para casa u oficina o para almancenaje. A todo lo que te da un contenedor usado se le suma a estos la estetica como el punto mas alto.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > 1st Voyage, general > Dry > HC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
92,simple,40HC IICL,40 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia. La condicion IICL tiene como diferencia un certificado; suelen ser del 2010 al 2012
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > IICL, general > Dry > HC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
93,simple,40HC SCRAP,40 PIES,1,0,visible,NULL,"contenedores que han sufrido daños muy severos; desconocemos el daño especifico del contenedor; pero sabemos que no puede ser utilizado para almacenar ni exportar. Muy utilizado para chatarra o para clientes que necesitan utilizar las partes del contenedor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > SCRAP, general > Dry > HC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
94,simple,40HC PW CW,40 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Dry > HC PW",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
95,simple,40HC PW ASIS,40 PIES,1,0,visible,NULL,"Contenedores utilizados para almacenar mercaderia; expandir el espacio de almacenaje temporalmente como de manera fija. Tambien puedes modificarlo y hacer una casa; oficina o cualquier proyecto modular que te haga ilucion; ayudando al medio ambiente y a ser mas ecofriendly. Los contenedores tiene 15 años de uso y suelen presentar una estetica deteriorada; por su relacion; calidad - precio; es lo que que recomendamos para nuestros clientes.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Dry > HC PW",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
96,simple,40HC PW NEW,40 PIES,1,0,visible,NULL,"Contenedores en excelente estado; vinieron con carga desde donde los producimos en Asia y luego quedan vaciados en nuetros depositos. Son aptos para carga; modificarlos para casa u oficina o para almancenaje. A todo lo que te da un contenedor usado se le suma a estos la estetica como el punto mas alto.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Dry > HC PW",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
97,simple,40HC PW 1st Voyage,40 PIES,1,0,visible,NULL,"Contenedores en excelente estado; vinieron con carga desde donde los producimos en Asia y luego quedan vaciados en nuetros depositos. Son aptos para carga; modificarlos para casa u oficina o para almancenaje. A todo lo que te da un contenedor usado se le suma a estos la estetica como el punto mas alto.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > 1st Voyage, general > Dry > HC PW",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
98,simple,40HC PW IICL,40 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia. La condicion IICL tiene como diferencia un certificado; suelen ser del 2010 al 2012
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > IICL, general > Dry > HC PW",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
99,simple,40HC PW SCRAP,40 PIES,1,0,visible,NULL,"contenedores que han sufrido daños muy severos; desconocemos el daño especifico del contenedor; pero sabemos que no puede ser utilizado para almacenar ni exportar. Muy utilizado para chatarra o para clientes que necesitan utilizar las partes del contenedor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > SCRAP, general > Dry > HC PW",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
100,simple,40RF CW,40 PIES,1,0,visible,NULL,"Contenedores frigorificos; estos contenedores podemos usarlos para todo tipo de mercaderia; tanto refrigerada con el motor prendido para su conservacion; como con el motor apagado para poder tener un aislamiento superior. En caso de usar para lo segundo; recomendamos mirar los contenedores para almacenaje; la relacion calidad precio es mejor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Reefer > RF",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
101,simple,40RF ASIS,40 PIES,1,0,visible,NULL,"""Contenedores utilizados para almacenar mercaderia donde por diferente motivos; su temperatura debe ser menor a la normal y los contenedores que denominamos""""secos"""" no cuentan con el aislamiento que permita esto. Los contenedores contenedores no tienen el motor funcionando pero si tiene la estructura en optimas condiciones. ""
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Reefer > RF",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
102,simple,40RF NEW,40 PIES,1,0,visible,NULL,"Contenedores frigorificos; estos contenedores podemos usarlos para todo tipo de mercaderia; tanto refrigerada con el motor prendido para su conservacion; como con el motor apagado para poder tener un aislamiento superior. En caso de usar para lo segundo; recomendamos mirar los contenedores para almacenaje; la relacion calidad precio es mejor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Reefer > RF",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
103,simple,40RF 1st Voyage,40 PIES,1,0,visible,NULL,"Contenedores frigorificos; estos contenedores podemos usarlos para todo tipo de mercaderia; tanto refrigerada con el motor prendido para su conservacion; como con el motor apagado para poder tener un aislamiento superior. En caso de usar para lo segundo; recomendamos mirar los contenedores para almacenaje; la relacion calidad precio es mejor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > 1st Voyage, general > Reefer > RF",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
104,simple,40RH CW,40 PIES,1,0,visible,NULL,"Contenedores frigorificos; estos contenedores podemos usarlos para todo tipo de mercaderia; tanto refrigerada con el motor prendido para su conservacion; como con el motor apagado para poder tener un aislamiento superior. En caso de usar para lo segundo; recomendamos mirar los contenedores para almacenaje; la relacion calidad precio es mejor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Reefer > RH",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
105,simple,40RH ASIS,40 PIES,1,0,visible,NULL,"""Contenedores utilizados para almacenar mercaderia donde por diferente motivos; su temperatura debe ser menor a la normal y los contenedores que denominamos""""secos"""" no cuentan con el aislamiento que permita esto. Los contenedores contenedores no tienen el motor funcionando pero si tiene la estructura en optimas condiciones. ""
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Reefer > RH",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
106,simple,40RH NEW,40 PIES,1,0,visible,NULL,"Contenedores frigorificos; estos contenedores podemos usarlos para todo tipo de mercaderia; tanto refrigerada con el motor prendido para su conservacion; como con el motor apagado para poder tener un aislamiento superior. En caso de usar para lo segundo; recomendamos mirar los contenedores para almacenaje; la relacion calidad precio es mejor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Reefer > RH",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
107,simple,40RH 1st Voyage,40 PIES,1,0,visible,NULL,"Contenedores frigorificos; estos contenedores podemos usarlos para todo tipo de mercaderia; tanto refrigerada con el motor prendido para su conservacion; como con el motor apagado para poder tener un aislamiento superior. En caso de usar para lo segundo; recomendamos mirar los contenedores para almacenaje; la relacion calidad precio es mejor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > 1st Voyage, general > Reefer > RH",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
108,simple,40FR CW,40 PIES,1,0,visible,NULL,"Contenedores utilziados para carga dimensionada; donde el alto supera el permitido para los contenedores normales. 
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Special > FR",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
109,simple,40FR ASIS,40 PIES,1,0,visible,NULL,"Contenedores que pueden usarse para poner mercarderia sobre dimensionada; te recomendamos por la condicion que estan; un contenedor 40 Open Top dentro de nuestra seccion de especiales.Te aportara lo mismo y aun mas proteccion en los laterales.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Special > FR",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
110,simple,40FR NEW,40 PIES,1,0,visible,NULL,"Contenedores utilziados para carga dimensionada; donde el alto supera el permitido para los contenedores normales. 
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Special > FR",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
111,simple,40OS CW,40 PIES,1,0,visible,NULL,"Contenedores utilizados para almacenar mercaderia; expandir el espacio de almacenaje temporalmente como de manera fija. Estos contenedores son muy especiales por que cuentas con puertas en los laterales y te permiten retirar desde el lateral. Puede servir para espacio o modalidades de almacenaje que debes contar con una manera de almacenar y retirar mercaderia por los costados.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Special > OS",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
112,simple,40OS ASIS,40 PIES,1,0,visible,NULL,"Contenedores utilizados para almacenar mercaderia; expandir el espacio de almacenaje temporalmente como de manera fija. Estos contenedores son muy especiales por que cuentas con puertas en los laterales y te permiten retirar desde el lateral. Puede servir para espacio o modalidades de almacenaje que debes contar con una manera de almacenar y retirar mercaderia por los costados.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Special > OS",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
113,simple,40OS NEW,40 PIES,1,0,visible,NULL,"Contenedores utilizados para almacenar mercaderia; expandir el espacio de almacenaje temporalmente como de manera fija. Estos contenedores son muy especiales por que cuentas con puertas en los laterales y te permiten retirar desde el lateral. Puede servir para espacio o modalidades de almacenaje que debes contar con una manera de almacenar y retirar mercaderia por los costados.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Special > OS",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
114,simple,40OT CW,40 PIES,1,0,visible,NULL,"Contenedores para aptos para carga maritima; cuentan con una lona montable y desmondable que permite al usuario almacenar carga dimensionada o bien; cargar por arriba la mercaderia y no necesariamente por las puertas.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Special > OT",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
115,simple,40OT ASIS,40 PIES,1,0,visible,NULL,"Contenedores para aptos para carga maritima; cuentan con una lona montable y desmondable que permite al usuario almacenar carga dimensionada o bien; cargar por arriba la mercaderia y no necesariamente por las puertas.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Special > OT",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
116,simple,40OT NEW,40 PIES,1,0,visible,NULL,"Contenedores para aptos para carga maritima; cuentan con una lona montable y desmondable que permite al usuario almacenar carga dimensionada o bien; cargar por arriba la mercaderia y no necesariamente por las puertas.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Special > OT",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
117,simple,40OT REBUILT,40 PIES,1,0,visible,NULL,"Contenedores para aptos para carga maritima; cuentan con una lona montable y desmondable que permite al usuario almacenar carga dimensionada o bien; cargar por arriba la mercaderia y no necesariamente por las puertas.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > REBUILT, general > Special > OT",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
118,simple,40TK CW,40 PIES,1,0,visible,NULL,"Contenedores para transporte de liquidos o a granel
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Special > TK",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
119,simple,40TK ASIS,40 PIES,1,0,visible,NULL,"Estos contenedores estan en condicion sin revisar; recomendamos siempre optar por los aptos para carga; que permitiran utilizarlos para exportacion.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > ASIS, general > Special > TK",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
120,simple,40TK NEW,40 PIES,1,0,visible,NULL,"Contenedores para transporte de liquidos o a granel
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Special > TK",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
121,simple,40DC DD CW,40 PIES,1,0,visible,NULL,"Contenedores que cuentan con doble puerta; tanto por el frente como por la parte trasera
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Special > DC DD",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
122,simple,40DC DD NEW,40 PIES,1,0,visible,NULL,"Contenedores que cuentan con doble puerta; tanto por el frente como por la parte trasera
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Special > DC DD",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
123,simple,40DC DD 1st Voyage,40 PIES,1,0,visible,NULL,"Contenedores que cuentan con doble puerta; tanto por el frente como por la parte trasera
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > 1st Voyage, general > Special > DC DD",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.59,12.19,0,0
124,simple,40HC DD CW,40 PIES,1,0,visible,NULL,"Contenedores que cuentan con doble puerta; tanto por el frente como por la parte trasera
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > CW, general > Special > HC DD",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
125,simple,40HC DD NEW,40 PIES,1,0,visible,NULL,"Contenedores que cuentan con doble puerta; tanto por el frente como por la parte trasera
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > NEW, general > Special > HC DD",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
126,simple,40HC DD 1st Voyage,40 PIES,1,0,visible,NULL,"Contenedores que cuentan con doble puerta; tanto por el frente como por la parte trasera
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 40PIES, Condition > 1st Voyage, general > Special > HC DD",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.43,2.89,12.19,0,0
127,simple,45DC CW,45 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia. Tiene 5 pies mas de espacio; esto aporta mas espacio para las exportaciones y permite optimizar mas los fletes maritimos; aunque no siempre es esi;
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 45PIES, Condition > CW, general > Dry > DC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.44,2.69,13.72,0,0
128,simple,45DC ASIS,45 PIES,1,0,visible,NULL,"Contenedores utilizados para almacenar mercaderia; expandir el espacio de almacenaje temporalmente como de manera fija. Los contenedores tiene 15 años de uso y suelen presentar una estetica deteriorada; sin duda es su relacion; calidad - precio es lo que que recomendamos para nuestros clientes.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 45PIES, Condition > ASIS, general > Dry > DC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.44,2.69,13.72,0,0
129,simple,45DC NEW,45 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia. Tiene 5 pies mas de espacio; esto aporta mas espacio para las exportaciones y permite optimizar mas los fletes maritimos; aunque no siempre es esi;
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 45PIES, Condition > NEW, general > Dry > DC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.44,2.69,13.72,0,0
130,simple,45DC 1st Voyage,45 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia. Tiene 5 pies mas de espacio; esto aporta mas espacio para las exportaciones y permite optimizar mas los fletes maritimos; aunque no siempre es esi;
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 45PIES, Condition > 1st Voyage, general > Dry > DC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.44,2.69,13.72,0,0
131,simple,45DC IICL,45 PIES,1,0,visible,NULL,"Contenedores que estan en condicion de aptos para carga; puedes utilizarlos tanto para almacenaje; modificacion aunque su mayor rendimiento y para lo que se destinan es para exportar mercaderia. Tiene 5 pies mas de espacio; esto aporta mas espacio para las exportaciones y permite optimizar mas los fletes maritimos; aunque no siempre es esi;
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 45PIES, Condition > IICL, general > Dry > DC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.44,2.69,13.72,0,0
132,simple,45DC SCRAP,45 PIES,1,0,visible,NULL,"contenedores que han sufrido daños muy severos; desconocemos el daño especifico del contenedor; pero sabemos que no puede ser utilizado para almacenar ni exportar. Muy utilizado para chatarra o para clientes que necesitan utilizar las partes del contenedor.
",NULL,NULL,taxable,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,1,NULL,NULL,0,"size > 45PIES, Condition > SCRAP, general > Dry > DC",NULL,NULL,http://localhost/Silversea/wp-content/uploads/2020/04/CIMG0468.png,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.44,2.69,13.72,0,0
